AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,TARGET
123014.63459507862,139342.10282283774,7373.999434143179,-9968,-8344,3,0.3926914134952622,0.17559202151864206,0.5292059512587802,F,Secondary,Drivers,0
42693.580527077575,201089.02129614816,5564.7909797205,-17007,-5827,1,0.03564927349004804,0.7478880961272705,0.12599787184041816,M,Incomplete higher,Core staff,0
147335.88871420958,115588.20303604743,12678.944294906581,-14105,-4559,0,0.596224808697514,0.35746568037979864,0.11875973552953263,F,Higher education,Core staff,0
58683.91951015437,54591.74826701663,7202.746545838569,-9633,-1002,0,0.170902694761098,0.6102868109144863,0.4435687719860244,M,Secondary,Core staff,1
29278.608672806116,191383.47466971446,14488.379858422535,-17356,-6688,0,0.23581007845238827,0.38122045123036025,0.729921433445195,F,Incomplete higher,Managers,1
63834.699925197565,51670.74371578725,14935.543786769955,-13052,-1355,2,0.14188308117757745,0.5453868959625109,0.44447752899246945,M,Incomplete higher,Core staff,0
42594.234011870896,156188.60655665467,7844.607359293138,-6858,-7676,1,0.10068525950563788,0.08751926942754006,0.22207322529955395,F,Incomplete higher,,0
91155.46865246799,71611.50158430195,5413.3343182001045,-22401,-361,2,0.052715316741112926,0.11374783709943365,0.8857047178067374,F,Secondary,,0
43203.984784004926,536255.2822569635,3517.9751053451146,-19187,-4405,1,0.16643225620746496,0.3983789163765133,0.2984111798884545,M,Higher education,Managers,0
47901.796283373675,281198.9298634319,4497.087170776391,-21147,-4016,0,0.10589927473249695,0.7360048449438711,0.20904358433710402,F,Higher education,Laborers,1
23277.200345190584,173416.635308621,4677.2521546926755,-6324,-7489,0,0.14968032873184217,0.7162201207871098,0.22327326790233618,M,Incomplete higher,Laborers,0
47755.37191292906,347397.1769708616,14064.200147046979,-23499,-9638,0,0.18457980417887496,0.235344656870107,0.6427806904542072,F,Higher education,Drivers,1
17819.70838986007,97949.80313518185,8487.33078660154,-16578,-6546,1,0.11234689903709894,0.21332559810623972,0.3383133151135885,F,Secondary,Laborers,0
27120.59247549177,225502.7486987575,9469.598702637537,-17450,-7202,0,0.5062534816438835,0.3045288763491808,0.5023211732727156,F,Higher education,Drivers,0
87571.18881949778,183484.6442164874,3333.678394918479,-20750,-5380,1,0.18097168008482617,0.5913297893419149,0.4397054668961184,M,Higher education,Managers,0
88689.79219557517,190691.46774114942,5018.133989347444,-18009,-6745,1,0.6904149745554397,0.5259099536483597,0.2328907239340562,M,Secondary,Drivers,0
74067.25278614037,349204.18941820407,11554.51918184224,-8502,-8783,0,0.7042543335416945,0.18629647353943887,0.7887025010495298,F,Secondary,Laborers,0
36920.11961429667,252583.0189723388,9087.99549228134,-20594,-8515,0,0.31364267127832235,0.2911657085714131,0.5041711790754151,F,Higher education,Managers,0
58462.70578221587,193538.97603290458,7639.732653307837,-6269,-4651,0,0.2651533139113554,0.32988410038515414,0.25014845494897636,M,Higher education,Drivers,0
59766.38932186267,60298.80339140214,10157.188327766995,-23959,-2805,1,0.4097480510435834,0.42406326054820426,0.4072791879871885,F,Higher education,Managers,0
33550.85597220005,91488.83507976965,15588.97359446448,-18073,-2250,0,0.04788158378397919,0.26628539130933515,0.12531276025938076,F,Incomplete higher,Managers,1
126969.11550717281,151202.403662893,7417.393651764243,-8605,-3921,0,0.45311082187138507,0.4330882197645096,0.8062575962191142,M,Secondary,,0
92844.4828782929,172133.12251823625,8331.07618807915,-17129,-601,2,0.21294745979975163,0.36672875528544524,0.7674654027576463,F,Incomplete higher,Managers,0
53611.44836145534,82609.31827527858,8752.010877261573,-18625,-360,1,0.09703807848219013,0.2851834874189366,0.5659751018815068,F,Incomplete higher,Core staff,0
60684.459296437475,691768.0602357632,21096.10813998646,-21324,-1965,1,0.09899606090042651,0.32347640706024117,0.3267913460060988,F,Incomplete higher,Laborers,0
66449.09228806169,404269.26528094226,3499.087482618201,-11983,-8493,1,0.28501064022426753,0.17508894376933223,0.0853930036500091,M,Incomplete higher,,1
21571.59249433168,233577.91703696465,10649.723473975231,-21935,-8997,2,0.3656605352703225,0.45792484615009765,0.1295360876255372,F,Higher education,,0
52913.369037301985,169943.6374708372,7739.397339947228,-22964,-3597,1,0.5872510850725355,0.7529190298822712,0.34077173349033996,M,Secondary,Laborers,0
42574.37715232523,143296.99133961307,10165.030133284761,-21954,-9075,0,0.08457179109067207,0.536662601705091,0.7844905672625846,M,Higher education,Managers,0
36286.09884764129,91936.08846156434,6229.4976742987865,-8076,-1725,0,0.27689419527451614,0.23464875795998968,0.09677834349875127,F,Secondary,Drivers,0
52023.449797503454,170499.61388709364,7945.920947880609,-24924,-3417,1,0.24984946177247808,0.28630820274460334,0.6953716755190862,M,Incomplete higher,Managers,1
147096.37503512806,189975.71441138597,10770.478862462609,-9120,-6073,1,0.5428656425727745,0.35295072307752273,0.34800364373953774,M,Secondary,Managers,0
99999999.0,77260.92855417551,28146.09999900401,-8593,-266,1,0.17159166231274156,0.5468530379107313,0.10358798397557718,F,Secondary,,1
44999.673137213606,198889.7341418556,11194.909843982683,-7941,-9015,2,0.14401126379769022,0.5271173529432406,0.9263889017491721,F,Secondary,Drivers,0
79721.24494525016,148278.05953765163,5771.999081640442,-20733,-5769,2,0.12214840194733548,0.3593077609429475,0.7688052019329602,F,Secondary,Laborers,0
120532.86318927706,51808.808666824916,6839.679324885603,-19012,-4698,0,0.32428878697281754,0.3508855953329056,0.4237168452560591,F,Higher education,Laborers,0
95065.0660048596,97126.44774267073,6759.027898141689,-16320,-4709,0,0.5824463443715068,0.3570128547443867,0.21044358580816114,F,Incomplete higher,Managers,0
61686.179209768336,126986.5786515316,3951.0740445539313,-23515,-9092,0,0.6094239637497171,0.20257146055169897,0.17561417060308251,F,Higher education,Laborers,0
43327.014510443136,505150.9600628533,7100.80845408367,-10287,-4949,1,0.5679307180086732,0.5160604048989151,0.20592175822727835,M,Incomplete higher,Core staff,0
84890.00654287841,227278.60409420662,10863.150282985544,-22581,-7414,0,0.5515447771084508,0.5567804668259019,0.310396205418894,F,Higher education,,0
72892.62105013413,73036.24169722533,4867.360865099431,-9688,-665,0,0.07755039175241865,0.710134068691209,0.6148077182632747,M,Higher education,Managers,0
93675.93547619252,217863.01520634713,12325.099358503183,-21505,-8669,0,0.11826786802518038,0.6997159358639007,0.1807233886133604,F,Higher education,Core staff,0
82255.5300354456,64319.46632528941,9848.84953072788,-7860,-3149,0,0.1718550340386512,0.3685087278915443,0.2696040895405339,F,Secondary,Core staff,0
101192.13927391298,311643.3276746108,6040.890242508143,-14284,-255,0,0.4364980831891489,0.3021609938358364,0.14451214657266234,M,Secondary,Drivers,0
45815.71319942784,122678.84567018623,7657.096509066645,-12558,-8194,0,0.388753284539153,0.585131424590584,0.397942831739351,F,Secondary,Laborers,0
115693.18774237121,153863.06334364112,15357.031450104283,-6837,-9195,1,0.14661666775465443,0.3413685247906316,0.4563693187670805,F,Secondary,Core staff,0
99999999.0,360583.19598943647,10866.273808078413,-12039,-5853,0,0.35767885771119107,0.2825067530674105,0.07789962416475357,F,Higher education,Managers,0
168996.01881374806,75184.61181280455,8131.603877248223,-14693,-9929,0,0.12010463430077925,0.5156980745519015,0.43283101250848344,F,Higher education,Core staff,0
42421.30922172918,70384.55218883732,7368.184904346554,-18513,-9973,2,0.01522068109712487,0.8218209533630392,0.40436379206457423,F,Incomplete higher,Drivers,0
142626.11453575722,114673.0602574771,8355.235506967147,-15336,-1340,2,0.608597389197164,0.35069768667171103,0.818591563342349,F,Secondary,Laborers,0
66102.07331794672,303466.74463500065,6603.100410131479,-8640,-6017,0,0.3049119439588938,0.5754167566710846,0.7241048306951076,F,Secondary,Laborers,0
43230.044117581885,65407.509480467495,3491.547049767945,-8358,-1045,0,0.4155022204817256,0.21773168434478046,0.08381142538971229,F,Secondary,Managers,0
47007.24806601,29753.636569501206,18340.576222570988,-20925,-2945,1,0.27954639833737027,0.2579530995386929,0.4711306053328955,F,Secondary,Managers,0
51012.518680208465,124157.31190768213,8622.497024106431,-7498,-3310,0,0.15487066874479397,0.4766766668971936,0.5889138145364503,M,Secondary,Managers,1
74019.43502680142,226623.307545755,9502.012583527345,-9715,-384,0,0.13820205534372193,0.34656467501393007,0.5819256330108599,F,Secondary,Managers,0
77762.74535619744,334421.3653816715,7917.548468204872,-17369,-6168,0,0.2553640909832883,0.17387293742557522,0.30838707340179994,M,Higher education,Managers,0
44942.986465202695,123266.40453812403,6038.755820400958,-21983,-133,0,0.1354161237363311,0.3214730362833079,0.20956850332995727,M,Secondary,Core staff,0
59149.45786096948,127152.70385825745,7522.322464447307,-6958,-9441,1,0.15876600787316397,0.5975945259411511,0.21835726710647874,F,Secondary,Core staff,0
174754.1100302578,325247.08713216445,4273.729290178937,-6819,-2043,2,0.10638781246719274,0.49043521867461276,0.6593637442708242,F,Higher education,Drivers,0
142026.8758253323,53005.71305326267,20147.48204904193,-24216,-6169,1,0.07200927276810093,0.26359569268868777,0.3593387149100608,F,Incomplete higher,Laborers,0
74470.75930984522,128912.29068054397,4945.3113300596015,-19309,-2656,1,0.47851432869604665,0.3792246379858734,0.03197868652924804,M,Higher education,Core staff,0
61022.73258641933,182454.17670970765,5362.649740383893,-9235,-4829,0,0.3397894096516061,0.7392005098378854,0.7762209594294333,F,Secondary,,0
63577.54769639631,213103.07179136635,6794.68738052264,-21804,-9922,1,0.15997643958002894,0.3775389279284912,0.5062907237361476,F,Higher education,Drivers,0
81369.76017647794,119864.35220439905,13564.75671184372,-15448,-5071,0,0.19131385858459288,0.5716004939446659,0.594539039971144,F,Secondary,Managers,0
35903.99025272702,166153.0460958754,8150.247710546116,-16468,-6353,0,0.20710512563245198,0.17836530747351037,0.35583137986832586,F,Higher education,Laborers,0
52644.220069969066,36570.734216267425,4942.100299101806,-8054,-8969,1,0.22226448607748261,0.6834276286010648,0.3238673971062704,F,Incomplete higher,Managers,0
25996.26006650578,109650.24109360341,13382.930683018832,-20254,-2619,2,0.04039551066953673,0.5329061862668915,0.1199480601268047,F,Secondary,Drivers,0
73102.04065626753,213652.30453971674,10855.208074995775,-22001,-7928,0,0.41779160811850147,0.037123116836751645,0.2666625239109888,F,Higher education,Drivers,0
82751.54550408038,90275.69812649532,10050.463008128727,-7423,-3089,2,0.061706818965129015,0.5535489013713353,0.4567178511152199,M,Higher education,,0
47023.68871116078,168617.90768784858,10789.122142064847,-13698,-3912,0,0.12085412563859865,0.28154184190107695,0.09706785216456834,M,Higher education,,0
131530.41302881227,212803.29077145207,21115.122316697416,-8548,-8516,0,0.29332159218107434,0.3388662427266044,0.17467729389104916,F,Secondary,Core staff,0
32439.01579407227,132517.56471181294,19419.596382198848,-9405,-4162,0,0.24156016923451665,0.4812181736232568,0.4470481455569023,M,Higher education,Core staff,0
28790.839997610456,180282.12475534735,6156.80875354344,-6188,-8450,1,0.3436784721772985,0.18894389983953605,0.3071957299873478,M,Secondary,Drivers,0
66985.12838149084,91341.4956216474,15514.866885625363,-18800,-4503,2,0.34739757442695307,0.6595926254963773,0.42886223607309726,M,Secondary,Core staff,0
101068.03180597509,143779.0797598326,9445.250257732692,-19604,-5318,1,0.5403084444345446,0.5662202838159609,0.19486323771879746,M,Incomplete higher,Laborers,0
138963.1189663483,234715.5658000698,9893.550176225479,-11590,-8171,0,0.22918398021450975,0.6062444142598836,0.5765926806626063,M,Incomplete higher,Managers,1
47598.56385093613,178828.72381984186,4117.871437037709,-11797,-6249,0,0.5219597735327008,0.8472117238953548,0.1485656330930209,M,Higher education,Laborers,0
102676.69188138627,114471.50865003494,7569.222959801403,-21402,-3919,1,0.28644312980334796,0.47544942503497917,0.04974381774162484,M,Secondary,Core staff,1
58732.33848328889,186191.28581105228,5853.9420258627515,-14436,-3399,0,0.4727607672716885,0.7645794316316896,0.3619407289511781,F,Higher education,Laborers,0
54922.93775748055,249887.44472938243,11284.930447438019,-12252,-5541,0,0.3745484120226255,0.5007674772583774,0.6186846766054673,M,Secondary,,0
93137.2945278512,47573.69364122283,12437.012692056776,-8043,-6144,3,0.24575948183984564,0.3308087057016066,0.35442653630634346,F,Secondary,Laborers,0
82963.9486832924,326258.222045508,3534.0699976198975,-17364,-3818,1,0.19219891726392574,0.7230510025345823,0.24144322118484954,F,Higher education,Core staff,0
27222.63081225762,133018.98705029752,8031.977610564388,-7138,-3917,0,0.4058520163085247,0.3835525464867696,0.3511868194348432,F,Secondary,Managers,0
125275.44786331292,210090.5610726633,12692.221467364103,-14735,-2030,0,0.2772414857590552,0.4731072318305797,0.1971566991564967,M,Higher education,Core staff,0
119377.45906565414,333816.9788274127,7520.052626127282,-15295,-7906,0,0.1896869379486204,0.1549407052769523,0.25157412312806776,M,Secondary,Managers,0
43792.53505238203,71467.33575152677,10846.800796248213,-10702,-3762,1,0.037498178487333646,0.5318423482634627,0.13969108655483442,M,Higher education,Drivers,0
99999999.0,106333.4721456997,9325.111364839458,-6420,-6968,2,0.26224699644609817,0.6442745616620086,0.46271086547320817,F,Higher education,Managers,0
76650.78251168829,136881.48842868826,9289.723728548754,-15297,-8452,1,0.41822509980944295,0.6678906359307963,0.45030770899225975,F,Incomplete higher,Core staff,1
68209.3467057006,101696.4716090685,7269.726931170497,-11664,-1441,0,0.44379546271477577,0.4406969138614339,0.2994708451198103,M,Incomplete higher,Drivers,0
45471.7904737127,460911.78388575476,4980.9089744137245,-16834,-9936,0,0.3200829427963895,0.35400472775880865,0.17231183740884104,F,Secondary,Drivers,0
42795.50343115586,97337.22198684803,5173.930556507514,-8884,-6701,3,0.5455922825989076,0.4908690623312574,0.610373028657317,M,Higher education,Core staff,0
59113.99423818645,116619.51807254646,10761.615972767899,-18950,-5151,3,0.06957012852273707,0.3923656790683396,0.1821420663041919,M,Higher education,Core staff,0
107620.29343561457,183989.39866161707,8166.398758194377,-13816,-4361,1,0.06069467565293915,0.5156196147448551,0.21074018315935922,F,Higher education,Laborers,0
78574.30977127264,79119.15484924334,7666.343875468954,-12288,-7965,0,0.3483562540101342,0.7621414335915602,0.6157227057405562,F,Higher education,Core staff,0
49746.37292789189,128359.67624086184,6839.3226851254885,-16516,-4326,1,0.5145576558650862,0.09227655958672162,0.5638349854413242,F,Higher education,,0
88066.66428199044,196904.0743211498,7171.889746284417,-22407,-7772,2,0.4810019733935259,0.10918266896513384,0.3501611994811198,M,Secondary,Drivers,0
14410.734938704014,133290.16964794515,12317.357405773271,-14685,-4380,1,0.3008760558473031,0.43506579078061786,0.2579751194197742,F,Incomplete higher,Laborers,0
106338.51796332945,153886.08265712613,7086.184818238952,-9800,-9404,1,0.12379982505185887,0.4892080720987559,0.3445209173496652,F,Higher education,Laborers,0
25087.954527058155,118468.30465693057,4738.96537088767,-15893,-6394,0,0.4043012258484796,0.209586183924203,0.46498567619803677,M,Higher education,Laborers,0
49950.08717390169,65599.13668077478,10910.279642037274,-21131,-6111,0,0.3928970982069589,0.4992554148145937,0.15303332459739577,F,Higher education,Drivers,0
34206.2978133484,197393.78610807244,7465.51229932727,-9553,-6494,0,0.0865712883937714,0.23058771896000582,0.4885196431126734,F,Secondary,Laborers,0
31340.274108032325,466475.06331134203,8205.486921210042,-17029,-8605,2,0.18324252760575285,0.49350165402457,0.23912356777598157,M,Incomplete higher,Drivers,0
106981.73454541941,164561.72034280142,15413.997783803985,-22011,-222,1,0.06599810323296125,0.3172019246895497,0.3074177672228503,F,Incomplete higher,Drivers,0
47389.18889782421,186308.36762118313,8036.715646704371,-19660,-2471,1,0.12749710830066951,0.2810381000743258,0.4435897876500385,F,Higher education,Laborers,0
71200.27365525458,246627.32068932813,9096.758945660931,-15357,-1697,0,0.24591943264369245,0.47449103547130245,0.10163569722063825,F,Secondary,Drivers,0
58485.82584184611,75993.39458013339,5056.503944771585,-21177,-9548,2,0.17156480984555234,0.37455025940434866,0.26404878115949326,M,Incomplete higher,Laborers,0
76002.41640848888,452032.24505075807,7421.468436389005,-11546,-2664,2,0.07961426748234171,0.3838279788094222,0.5256774733260291,F,Incomplete higher,Core staff,0
62218.704286875865,183762.10231659704,10340.364698448766,-21068,-7369,0,0.3447980389057892,0.613876054209104,0.3454668717465763,F,Secondary,Managers,1
31523.9826123807,433269.0339032035,4349.649327491744,-14780,-7814,2,0.5061134637565393,0.1741323885006552,0.26297644430936135,M,Incomplete higher,Core staff,0
98531.68097624563,104838.9039295575,8780.933808072978,-16446,-4033,0,0.14737017937866678,0.27307928313693103,0.4924799440016377,F,Secondary,,0
46775.82124884356,484482.77304720075,8436.446170404599,-22571,-3626,0,0.19949608463935267,0.4415124785746834,0.15742113890195406,F,Incomplete higher,,0
27493.61433443499,259132.11221928065,8238.017359452751,-17556,-4642,0,0.04488362930066595,0.25982369146485906,0.6289998513822989,F,Secondary,Drivers,0
48336.508298760185,226800.04551324897,12269.399051691651,-14490,-5652,2,0.4912849403703341,0.43868398575665857,0.45639786081022315,F,Higher education,,0
126801.72123696639,187290.22023219115,9262.9273476616,-13723,-8541,2,0.06548235549157315,0.34814818167596495,0.36767915456874956,M,Incomplete higher,Core staff,0
91593.06801044694,140208.07232767515,14635.84241801446,-14463,-8058,0,0.04693636882660892,0.4156397798490773,0.3511275676263023,M,Incomplete higher,Core staff,0
50295.653096264,334475.52771584,5445.60529110351,-17853,-4578,1,0.2597363601562466,0.3800615516646215,0.4773900035865416,F,Incomplete higher,Drivers,0
50280.42663447836,177055.03968821774,8555.84391162101,-17369,-4804,1,0.18585904278250232,0.3049634255040647,0.30602885466135404,F,Secondary,Core staff,0
50979.68374457308,49998.99468197804,8381.53804777693,-21402,-9939,2,0.16305430264267878,0.38753282520286847,0.427846557415749,M,Incomplete higher,Managers,0
169121.72345596703,83257.05283356797,5283.257844869739,-20671,-8506,0,0.20098407067482743,0.5637625117785378,0.2147871883179498,F,Incomplete higher,Drivers,0
72472.88175527687,145581.6750548786,11878.88817811812,-18282,-8820,1,0.4192835918072596,0.503363863938051,0.635220801743052,F,Secondary,,0
74237.21279581748,196025.37417291835,20534.656985207723,-15077,-3732,1,0.16978659797668363,0.4262500148962986,0.415658043412796,M,Incomplete higher,Laborers,0
100221.87197697384,157321.5228829552,8048.15032087702,-11218,-7212,0,0.17610859103961904,0.21433279456232365,0.437534067652374,M,Incomplete higher,Drivers,0
67467.04797490087,338196.53631862137,9917.026777159728,-8524,-5364,0,0.15977662795193795,0.45242303882072665,0.683098091827434,F,Secondary,Drivers,0
52600.39599342893,50480.32228360896,8381.711344322639,-24949,-5279,1,0.05345745483628241,0.45354015871531494,0.43541654921193096,F,Secondary,Laborers,0
54275.330031593934,177398.2992824204,6090.991358099257,-8298,-4290,0,0.5131402980337522,0.2738668070492666,0.626757077728193,F,Secondary,Managers,0
57768.52581608461,54677.767676051444,3911.5769702922976,-14816,-2298,3,0.20963684733374385,0.16814794896943405,0.3015331755116552,M,Incomplete higher,Core staff,0
58770.12236740019,256742.10493043618,6110.052268806432,-12532,-9895,0,0.5450545384870437,0.17324423108313594,0.6736383731080721,F,Higher education,Drivers,0
86147.37503763865,153787.14828321856,4643.4673860429975,-9521,-654,3,0.11515014309798317,0.23625615904964842,0.653805948352313,M,Secondary,Drivers,0
61449.620726207315,209350.67238453915,16020.7627399899,-17790,-5913,0,0.17539962935705486,0.4755489033185794,0.6502462726476024,F,Incomplete higher,Managers,0
86363.46776725221,96922.8154424159,7738.4456223543,-12066,-100,0,0.13264802872125672,0.4694330278679229,0.4887299384586227,F,Higher education,Laborers,0
57505.83557781679,350697.37777904334,7055.9906204266645,-21044,-6075,0,0.33123891529155214,0.6989314028165177,0.07836553198092319,M,Higher education,Drivers,0
62275.14043200616,304076.5623257563,11564.109011784854,-18943,-8092,1,0.17261407740801285,0.2142125654996264,0.5632688946520735,F,Secondary,Managers,0
22046.290991719194,230989.280070785,5173.473293492622,-13790,-7951,1,0.3360156010010201,0.3982993083442917,0.39124988425010837,M,Secondary,Drivers,0
94671.07907642337,150586.00351506527,5962.555151004495,-10410,-534,0,0.40599009327129015,0.5738659745997399,0.5492839345248307,F,Secondary,Managers,0
71199.72520761401,230478.8479298543,8326.75337010007,-11136,-863,0,0.07872905012957347,0.17994223980856908,0.47823873820409657,F,Secondary,Managers,0
98617.60308499001,106496.18684385647,12228.292418491743,-23475,-1828,1,0.18967366225095822,0.7609359627235203,0.255394746805249,F,Secondary,Laborers,0
14071.01533901511,271939.09245690034,9903.802151185839,-11723,-6096,0,0.15334529813069908,0.21467966709389916,0.1609637780559648,F,Incomplete higher,Core staff,0
170107.75231514103,437874.9019574183,8949.295177104468,-17957,-6204,1,0.273967849154252,0.4430896144335165,0.5472195154305299,M,Incomplete higher,Laborers,0
55837.73564937882,309392.6112654932,8360.279128470665,-7338,-9708,0,0.07778094835651599,0.6843321376983316,0.3944746372782067,F,Secondary,Managers,0
104202.50083702843,105054.91769914737,9509.954225353984,-16295,-3734,1,0.3493342069054755,0.26460212103205094,0.609419095844195,F,Incomplete higher,Core staff,1
35598.08190933142,202167.20678914306,8783.77160405754,-18875,-3630,1,0.3657958894496859,0.18135439563128763,0.3343208186956347,M,Secondary,Core staff,0
81339.49350309647,74915.42381539852,5366.928715509233,-17126,-5140,3,0.2466208834261376,0.3098154540948286,0.27281646889671723,F,Secondary,Laborers,1
35358.433645447636,229448.5698156298,8253.822362135948,-12471,-6271,1,0.3094324660633984,0.5562299215736473,0.4542192125985165,F,Higher education,Laborers,1
43831.828899222266,213280.19457649643,5273.895415083711,-10045,-2038,0,0.33134638594571153,0.4649294539405109,0.6912254656504618,F,Secondary,Drivers,0
155907.1126145094,53003.33930375467,8370.199657656161,-22500,-4490,0,0.20800875634333263,0.2640762161389734,0.3597307266047223,F,Higher education,Core staff,0
54429.34946687364,81058.7673680731,6685.797794512998,-21536,-1381,1,0.23541258110144278,0.2690602135843738,0.6906217071387836,F,Incomplete higher,,0
66750.45792842247,137326.5110973102,22376.18827763277,-6357,-3239,1,0.29449488382245265,0.37097433915886435,0.16916271258651858,F,Secondary,Drivers,0
92506.4698468109,135874.12052364583,7974.80317022801,-9046,-3890,2,0.5847495528548944,0.7315897076875189,0.48728545976708565,F,Higher education,Drivers,0
76714.11077143945,78772.07530580247,4620.712410040092,-24745,-3045,1,0.19822498464503144,0.4000979202046537,0.08270405956453107,F,Higher education,Drivers,0
64550.90734034829,205538.211076469,7679.6397364822105,-23498,-9894,1,0.17390438568440753,0.4492889172876185,0.3291537470815756,M,Incomplete higher,Drivers,0
71860.39096010769,189261.35421731713,9974.064952386487,-20344,-5246,0,0.318731575188653,0.8275597151284212,0.3011555329418626,M,Higher education,Laborers,0
199128.93184294438,144847.75739394993,15824.989420178135,-14698,-4722,0,0.2841367805454427,0.3882983263617732,0.4021420237480357,F,Secondary,,0
58173.81401655641,103417.04781013922,6401.061020271789,-19570,-3592,0,0.7116771080586681,0.2526684394569835,0.1505428921547734,F,Secondary,Drivers,0
66207.53275935983,305353.15647992434,4302.832519965402,-16402,-2365,0,0.17691486447693303,0.16755071669879132,0.3177754250094979,F,Higher education,Core staff,0
101247.89534167064,439434.6387928448,11234.389056783253,-9024,-8775,1,0.11886445387931974,0.27491229917919696,0.5785446997463951,F,Secondary,Managers,0
99999999.0,121766.81103048894,4664.614707245283,-23140,-5750,0,0.3438530971732422,0.47106452234726104,0.729878108722368,M,Secondary,Core staff,0
108392.60572371172,112724.24997744417,6805.850054147657,-18842,-9105,0,0.0644108696652271,0.07417750336389493,0.11915146101576865,F,Higher education,Laborers,0
82402.01018216244,218540.05597300996,7309.658287795562,-19194,-8380,0,0.4804211447672991,0.4880769592662127,0.24289577052263084,F,Incomplete higher,Core staff,0
33809.514760090984,131292.4257658128,7880.499890180204,-7894,-4912,0,0.20405038777941564,0.5773594109735909,0.29164078633608215,M,Incomplete higher,Managers,0
135498.48875642035,149695.97450051748,10675.063460212423,-15526,-4581,0,0.32337220599362776,0.4634605935313169,0.34420797126199276,M,Secondary,Managers,0
33753.091884279085,253670.60940256293,6164.401231796555,-8003,-8615,1,0.08832940171556156,0.17474564520388197,0.22773541483643714,M,Higher education,Drivers,0
69655.55504662945,51760.694536946576,7262.709874562315,-19210,-7567,0,0.2596706051319371,0.38016543190968455,0.49850401567096503,F,Secondary,Managers,0
41062.97221174791,358965.43981501076,8056.962140592786,-14830,-8699,1,0.025471562766021857,0.6458566173113269,0.518329098050494,F,Secondary,Drivers,0
57984.489230516476,170009.28200947505,8602.767071647548,-15996,-3142,1,0.40705452548442517,0.4524182293233558,0.8703311631881838,F,Higher education,,0
70571.46795290738,127147.62770987069,8426.450190828427,-15022,-1050,3,0.5042415276646153,0.2608001438009931,0.2616240054992604,F,Incomplete higher,Laborers,1
70310.65336095566,154269.98680392143,9647.000433328574,-8286,-1062,0,0.23152025282217334,0.21172830328606196,0.35323192492709715,M,Secondary,,0
73936.3877219621,159126.95361390032,11356.389361486936,-6404,-1216,0,0.501382907426526,0.41974833076367507,0.5519390175144284,F,Incomplete higher,Core staff,0
134169.02095767675,57600.07898400016,9481.081265245833,-17768,-4356,0,0.3975178515281011,0.15399554385225844,0.6859677595818314,M,Secondary,Managers,1
75114.3689811004,399098.262096939,9715.07623965685,-12326,-4912,0,0.5059313435852655,0.34463706155554724,0.3153606936514627,F,Higher education,Managers,1
52993.34837791401,166840.8060145776,4303.185034969736,-8948,-740,2,0.49110867310785355,0.5055962978608406,0.6081820352398307,M,Higher education,Managers,0
96959.00934932785,212309.68759253708,8267.530050848974,-9226,-4560,1,0.41769989787309236,0.5365117503057801,0.6388301054039118,F,Incomplete higher,Drivers,0
108524.93535108272,288061.66833064513,9816.334071746604,-19087,-2507,1,0.6903944846471515,0.38256146748093883,0.6397214744305914,M,Secondary,,0
32409.15074907729,88194.73315922057,10846.269531082095,-10898,-3709,0,0.2129019289130142,0.5127270412471806,0.5075107613353015,M,Higher education,Laborers,0
80716.64049523318,216226.80078258173,6142.945875141153,-9611,-6693,1,0.3707927556026295,0.4273494683142882,0.15968023861267827,F,Secondary,Managers,0
85015.28740762414,138609.42230983722,6225.345924841131,-14433,-1106,0,0.17663069088017835,0.5109177339330478,0.13175713129815125,M,Secondary,Core staff,0
51596.97100638465,270509.49143297685,6440.488884031312,-19389,-5292,1,0.19863787664638877,0.24120398374576923,0.44687173049632894,F,Incomplete higher,Core staff,0
119116.03805105713,45417.989397827194,10042.341266718719,-15568,-9896,1,0.4100252728932982,0.7405969347094237,0.17665826487126546,M,Secondary,Laborers,0
55546.30112730935,153360.006461933,12253.3227240119,-24681,-311,0,0.0914406180359291,0.4415202828434795,0.4938289540865334,F,Secondary,Drivers,0
63754.06506643801,113358.15589323107,6884.41855821627,-12314,-6167,0,0.29846078992578745,0.3369311552560819,0.8137729788915165,F,Incomplete higher,Drivers,0
54910.731822577116,210946.0664157436,11651.438473023502,-20209,-9605,2,0.21924749696538942,0.48870744627004176,0.7655107547129917,F,Higher education,Drivers,0
60342.35397434258,215782.55988142246,8513.359577830126,-24671,-6483,0,0.317303342238772,0.5399480034157842,0.11726808633141361,F,Secondary,Laborers,0
34608.77205631926,106449.33924403094,7710.09423664959,-16149,-6709,0,0.48991945913871526,0.6461310544641731,0.7367235555747689,F,Secondary,Laborers,0
29143.132105024215,106159.25820834789,7446.104644139875,-13690,-7990,0,0.2834173530507962,0.4813355845147552,0.1203333970901681,F,Higher education,Managers,0
132886.7487911622,152298.97045279155,10923.203267969031,-14836,-5463,0,0.4541813394146926,0.596331560971712,0.7106501537813106,M,Incomplete higher,,0
39203.42231182331,95036.34378785834,9230.155058083912,-6823,-140,1,0.10591006223435419,0.620660933714777,0.18106210544429782,M,Higher education,Managers,0
